Level,Component,ADDR,Content,LineId,EventId,EventTemplate,ComputeInstance,EventNumericId
INFO,nova.compute.manager,[req-73ae61bb-115f-4526-9622-b33b929f45e4],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] Took 67.96 seconds to spawn the instance on the hypervisor.,3331,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,e2478de5-8b1d-4f5e-aae7-3df056b76fe4,16
INFO,nova.compute.manager,[req-73ae61bb-115f-4526-9622-b33b929f45e4],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] Took 72.74 seconds to build instance.,3332,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,e2478de5-8b1d-4f5e-aae7-3df056b76fe4,17
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] VM Paused (Lifecycle Event),3333,3f57c2b3,[instance: <*>] VM Paused (Lifecycle Event),e2478de5-8b1d-4f5e-aae7-3df056b76fe4,4
INFO,nova.compute.manager,[-],[instance: 8866dff0-f38e-49d2-a355-8b51ed1755fa] VM Stopped (Lifecycle Event),3334,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),8866dff0-f38e-49d2-a355-8b51ed1755fa,2
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] VM Resumed (Lifecycle Event),3335,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),e2478de5-8b1d-4f5e-aae7-3df056b76fe4,14
INFO,nova.virt.libvirt.driver,[-],[instance: 5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5] Instance destroyed successfully.,3336,93995b30,[instance: <*>] Instance destroyed successfully.,5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,6
INFO,nova.virt.libvirt.driver,[req-ddb07743-79d8-48c9-9273-4f7595f5367b],[instance: 5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5] Deletion of /opt/stack/data/nova/instances/5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5_del complete,3337,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,5
INFO,nova.compute.manager,[req-ddb07743-79d8-48c9-9273-4f7595f5367b],[instance: 5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5] Took 3.50 seconds to destroy the instance on the hypervisor.,3338,a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,10
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 69c27069-f39f-40be-9c53-52ce53873859] VM Started (Lifecycle Event),3339,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),69c27069-f39f-40be-9c53-52ce53873859,3
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 69c27069-f39f-40be-9c53-52ce53873859] During sync_power_state the instance has a pending task (spawning). Skip.,3340,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,69c27069-f39f-40be-9c53-52ce53873859,1
INFO,nova.scheduler.client.report,[req-ddb07743-79d8-48c9-9273-4f7595f5367b],Deleted allocation for instance 5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,3341,597630e5,Deleted allocation for instance <*>,5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,9
INFO,nova.compute.manager,[req-3429a6f8-2f00-4e99-893d-37aed5acc1c1],[instance: 69c27069-f39f-40be-9c53-52ce53873859] Took 53.13 seconds to spawn the instance on the hypervisor.,3342,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,69c27069-f39f-40be-9c53-52ce53873859,16
INFO,nova.compute.claims,[req-6177364e-aeaf-492c-ae94-270b439cc38a],[instance: 88823a42-9e07-42f7-9cd7-ee7576da30cc] Claim successful on node parisaserver,3343,d1d96458,[instance: <*>] Claim successful on node parisaserver,88823a42-9e07-42f7-9cd7-ee7576da30cc,12
INFO,nova.virt.libvirt.driver,[req-249d432e-187f-40d5-85c8-45f19b2a8643],[instance: 8d8d8252-884c-4b2d-95aa-a6cba7fcae95] Deletion of /opt/stack/data/nova/instances/8d8d8252-884c-4b2d-95aa-a6cba7fcae95_del complete,3344,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,8d8d8252-884c-4b2d-95aa-a6cba7fcae95,5
INFO,nova.compute.manager,[req-249d432e-187f-40d5-85c8-45f19b2a8643],[instance: 8d8d8252-884c-4b2d-95aa-a6cba7fcae95] Took 4.07 seconds to destroy the instance on the hypervisor.,3345,a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,8d8d8252-884c-4b2d-95aa-a6cba7fcae95,10
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: f1c8cf68-310e-43a4-9a4a-b378a8e07661] During sync_power_state the instance has a pending task (spawning). Skip.,3346,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,f1c8cf68-310e-43a4-9a4a-b378a8e07661,1
INFO,nova.compute.manager,[-],[instance: 8d8d8252-884c-4b2d-95aa-a6cba7fcae95] Took 11.03 seconds to deallocate network for instance.,3347,652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,8d8d8252-884c-4b2d-95aa-a6cba7fcae95,11
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: f1c8cf68-310e-43a4-9a4a-b378a8e07661] VM Resumed (Lifecycle Event),3348,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),f1c8cf68-310e-43a4-9a4a-b378a8e07661,14
INFO,nova.compute.manager,[req-c7f19a6c-1b15-45de-86ed-fc6df5ce80a0],[instance: f1c8cf68-310e-43a4-9a4a-b378a8e07661] Took 65.40 seconds to build instance.,3349,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,f1c8cf68-310e-43a4-9a4a-b378a8e07661,17
INFO,nova.compute.manager,[-],[instance: 8d8d8252-884c-4b2d-95aa-a6cba7fcae95] VM Stopped (Lifecycle Event),3350,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),8d8d8252-884c-4b2d-95aa-a6cba7fcae95,2
INFO,nova.scheduler.client.report,[req-249d432e-187f-40d5-85c8-45f19b2a8643],Deleted allocation for instance 8d8d8252-884c-4b2d-95aa-a6cba7fcae95,3351,597630e5,Deleted allocation for instance <*>,8d8d8252-884c-4b2d-95aa-a6cba7fcae95,9
INFO,nova.compute.claims,[req-929dbb00-3a7a-4d9f-930a-a1081b124382],[instance: f4788724-cf4c-4326-af29-f28b116462da] Claim successful on node parisaserver,3352,d1d96458,[instance: <*>] Claim successful on node parisaserver,f4788724-cf4c-4326-af29-f28b116462da,12
INFO,nova.compute.manager,[req-e371b034-9554-4963-87a5-5d9e0d1b00ea],[instance: 06a96868-2769-4a7a-9f0f-ba9c36b7ec78] Terminating instance,3353,06476222,[instance: <*>] Terminating instance,06a96868-2769-4a7a-9f0f-ba9c36b7ec78,8
INFO,nova.compute.manager,[req-e371b034-9554-4963-87a5-5d9e0d1b00ea],[instance: 06a96868-2769-4a7a-9f0f-ba9c36b7ec78] Took 3.53 seconds to destroy the instance on the hypervisor.,3354,a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,06a96868-2769-4a7a-9f0f-ba9c36b7ec78,10
INFO,nova.compute.manager,[req-bcf87429-4a74-4ec5-95bd-8df2a8e98a1b,req-f4c731f8-def8-4d3d-ae30-a7715226bc4a service nova] [instance: 06a96868-2769-4a7a-9f0f-ba9c36b7ec78] Neutron deleted interface ad5c7e7e-c664-4451-ba7b-ff2755fb3cbb; detaching it from the instance and deleting it from the info cache,3355,ba413d06,req-<*> service nova] [instance: <*>] Neutron deleted interface <*>; detaching it from the instance and deleting it from the info cache,f4c731f8-def8-4d3d-ae30-a7715226bc4a,18
INFO,nova.compute.manager,[-],[instance: 06a96868-2769-4a7a-9f0f-ba9c36b7ec78] Took 8.39 seconds to deallocate network for instance.,3356,652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,06a96868-2769-4a7a-9f0f-ba9c36b7ec78,11
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 88823a42-9e07-42f7-9cd7-ee7576da30cc] VM Started (Lifecycle Event),3357,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),88823a42-9e07-42f7-9cd7-ee7576da30cc,3
INFO,nova.scheduler.client.report,[req-e371b034-9554-4963-87a5-5d9e0d1b00ea],Deleted allocation for instance 06a96868-2769-4a7a-9f0f-ba9c36b7ec78,3358,597630e5,Deleted allocation for instance <*>,06a96868-2769-4a7a-9f0f-ba9c36b7ec78,9
INFO,nova.compute.manager,[req-6177364e-aeaf-492c-ae94-270b439cc38a],[instance: 88823a42-9e07-42f7-9cd7-ee7576da30cc] Took 51.12 seconds to spawn the instance on the hypervisor.,3359,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,88823a42-9e07-42f7-9cd7-ee7576da30cc,16
INFO,nova.compute.manager,[req-6177364e-aeaf-492c-ae94-270b439cc38a],[instance: 88823a42-9e07-42f7-9cd7-ee7576da30cc] Took 61.99 seconds to build instance.,3360,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,88823a42-9e07-42f7-9cd7-ee7576da30cc,17
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 88823a42-9e07-42f7-9cd7-ee7576da30cc] VM Resumed (Lifecycle Event),3361,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),88823a42-9e07-42f7-9cd7-ee7576da30cc,14
INFO,nova.compute.claims,[req-1c114e24-0bff-47db-aee9-4b8e8e31c2a1],[instance: 33f115cf-3716-46f9-95f6-97971e889ea5] Claim successful on node parisaserver,3362,d1d96458,[instance: <*>] Claim successful on node parisaserver,33f115cf-3716-46f9-95f6-97971e889ea5,12
INFO,nova.virt.libvirt.driver,[req-1c114e24-0bff-47db-aee9-4b8e8e31c2a1],[instance: 33f115cf-3716-46f9-95f6-97971e889ea5] Creating image,3363,50e0ef31,[instance: <*>] Creating image,33f115cf-3716-46f9-95f6-97971e889ea5,7
INFO,nova.compute.manager,[req-72e06535-fc8d-4eca-98f5-917db04879cd],[instance: 73eedbab-081e-44da-93ca-07a16b20bd9c] Terminating instance,3364,06476222,[instance: <*>] Terminating instance,73eedbab-081e-44da-93ca-07a16b20bd9c,8
INFO,nova.virt.libvirt.driver,[-],[instance: 73eedbab-081e-44da-93ca-07a16b20bd9c] Instance destroyed successfully.,3365,93995b30,[instance: <*>] Instance destroyed successfully.,73eedbab-081e-44da-93ca-07a16b20bd9c,6
INFO,nova.virt.libvirt.driver,[req-72e06535-fc8d-4eca-98f5-917db04879cd],[instance: 73eedbab-081e-44da-93ca-07a16b20bd9c] Deleting instance files /opt/stack/data/nova/instances/73eedbab-081e-44da-93ca-07a16b20bd9c_del,3366,8ab37e7b,[instance: <*>] Deleting instance files <*>/<*>_del,73eedbab-081e-44da-93ca-07a16b20bd9c,13
INFO,nova.virt.libvirt.driver,[req-72e06535-fc8d-4eca-98f5-917db04879cd],[instance: 73eedbab-081e-44da-93ca-07a16b20bd9c] Deletion of /opt/stack/data/nova/instances/73eedbab-081e-44da-93ca-07a16b20bd9c_del complete,3367,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,73eedbab-081e-44da-93ca-07a16b20bd9c,5
INFO,nova.virt.libvirt.driver,[-],[instance: f4788724-cf4c-4326-af29-f28b116462da] Instance spawned successfully.,3368,796fd834,[instance: <*>] Instance spawned successfully.,f4788724-cf4c-4326-af29-f28b116462da,15
INFO,nova.compute.manager,[req-929dbb00-3a7a-4d9f-930a-a1081b124382],[instance: f4788724-cf4c-4326-af29-f28b116462da] Took 61.37 seconds to spawn the instance on the hypervisor.,3369,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,f4788724-cf4c-4326-af29-f28b116462da,16
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: f4788724-cf4c-4326-af29-f28b116462da] During sync_power_state the instance has a pending task (spawning). Skip.,3370,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,f4788724-cf4c-4326-af29-f28b116462da,1
INFO,nova.compute.manager,[-],[instance: 73eedbab-081e-44da-93ca-07a16b20bd9c] Took 17.87 seconds to deallocate network for instance.,3371,652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,73eedbab-081e-44da-93ca-07a16b20bd9c,11
INFO,nova.compute.manager,[req-cc559023-41db-48a5-8355-378d0bc07d32],[instance: b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c] Terminating instance,3372,06476222,[instance: <*>] Terminating instance,b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,8
INFO,nova.virt.libvirt.driver,[-],[instance: b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c] Instance destroyed successfully.,3373,93995b30,[instance: <*>] Instance destroyed successfully.,b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,6
INFO,nova.virt.libvirt.driver,[req-cc559023-41db-48a5-8355-378d0bc07d32],[instance: b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c] Deleting instance files /opt/stack/data/nova/instances/b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c_del,3374,8ab37e7b,[instance: <*>] Deleting instance files <*>/<*>_del,b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,13
INFO,nova.compute.manager,[-],[instance: b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c] Took 12.62 seconds to deallocate network for instance.,3375,652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,11
INFO,nova.compute.manager,[-],[instance: b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c] VM Stopped (Lifecycle Event),3376,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,2
INFO,nova.scheduler.client.report,[req-cc559023-41db-48a5-8355-378d0bc07d32],Deleted allocation for instance b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,3377,597630e5,Deleted allocation for instance <*>,b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,9
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 33f115cf-3716-46f9-95f6-97971e889ea5] VM Started (Lifecycle Event),3378,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),33f115cf-3716-46f9-95f6-97971e889ea5,3
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 33f115cf-3716-46f9-95f6-97971e889ea5] VM Resumed (Lifecycle Event),3379,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),33f115cf-3716-46f9-95f6-97971e889ea5,14
INFO,nova.compute.manager,[req-1c114e24-0bff-47db-aee9-4b8e8e31c2a1],[instance: 33f115cf-3716-46f9-95f6-97971e889ea5] Took 67.54 seconds to spawn the instance on the hypervisor.,3380,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,33f115cf-3716-46f9-95f6-97971e889ea5,16
INFO,nova.virt.libvirt.driver,[-],[instance: 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4] Instance destroyed successfully.,3381,93995b30,[instance: <*>] Instance destroyed successfully.,61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,6
INFO,nova.virt.libvirt.driver,[req-4ba1aa79-8cdd-4cd5-a532-5d855a7b2d41],[instance: 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4] Deleting instance files /opt/stack/data/nova/instances/61cc9f2a-bf80-4170-99d2-fc3a5adf42a4_del,3382,8ab37e7b,[instance: <*>] Deleting instance files <*>/<*>_del,61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,13
INFO,nova.virt.libvirt.driver,[req-4ba1aa79-8cdd-4cd5-a532-5d855a7b2d41],[instance: 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4] Deletion of /opt/stack/data/nova/instances/61cc9f2a-bf80-4170-99d2-fc3a5adf42a4_del complete,3383,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,5
INFO,nova.virt.libvirt.driver,[req-b329089d-dcbd-4dc2-8631-a8a2a5ef530b],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] Creating image,3384,50e0ef31,[instance: <*>] Creating image,2ef64a04-3af7-4188-8115-5dd639d33485,7
INFO,nova.compute.manager,[req-4ba1aa79-8cdd-4cd5-a532-5d855a7b2d41],[instance: 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4] Took 7.58 seconds to destroy the instance on the hypervisor.,3385,a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,10
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 36a15987-023c-4f00-beb6-0090a70b6be3] VM Started (Lifecycle Event),3386,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),36a15987-023c-4f00-beb6-0090a70b6be3,3
INFO,nova.virt.libvirt.driver,[-],[instance: 36a15987-023c-4f00-beb6-0090a70b6be3] Instance spawned successfully.,3387,796fd834,[instance: <*>] Instance spawned successfully.,36a15987-023c-4f00-beb6-0090a70b6be3,15
INFO,nova.compute.manager,[req-dce73848-b965-46cb-a19f-6faf36fd1865],[instance: 36a15987-023c-4f00-beb6-0090a70b6be3] Took 69.05 seconds to spawn the instance on the hypervisor.,3388,9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,36a15987-023c-4f00-beb6-0090a70b6be3,16
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 36a15987-023c-4f00-beb6-0090a70b6be3] During sync_power_state the instance has a pending task (spawning). Skip.,3389,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,36a15987-023c-4f00-beb6-0090a70b6be3,1
INFO,nova.compute.manager,[req-dce73848-b965-46cb-a19f-6faf36fd1865],[instance: 36a15987-023c-4f00-beb6-0090a70b6be3] Took 78.44 seconds to build instance.,3390,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,36a15987-023c-4f00-beb6-0090a70b6be3,17
INFO,nova.compute.manager,[-],[instance: 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4] VM Stopped (Lifecycle Event),3391,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,2
INFO,nova.scheduler.client.report,[req-4ba1aa79-8cdd-4cd5-a532-5d855a7b2d41],Deleted allocation for instance 61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,3392,597630e5,Deleted allocation for instance <*>,61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,9
INFO,nova.virt.libvirt.driver,[req-90c9abce-6c66-49c8-b97e-06f9a7ce731e],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] Creating image,3393,50e0ef31,[instance: <*>] Creating image,ab73c153-7e9a-4386-a795-1b5026e9b275,7
INFO,nova.compute.manager,[req-9209f616-df3f-4785-b78f-15a64749a8ac],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] Terminating instance,3394,06476222,[instance: <*>] Terminating instance,e2478de5-8b1d-4f5e-aae7-3df056b76fe4,8
INFO,nova.virt.libvirt.driver,[req-9209f616-df3f-4785-b78f-15a64749a8ac],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] Deletion of /opt/stack/data/nova/instances/e2478de5-8b1d-4f5e-aae7-3df056b76fe4_del complete,3395,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,e2478de5-8b1d-4f5e-aae7-3df056b76fe4,5
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] VM Paused (Lifecycle Event),3396,3f57c2b3,[instance: <*>] VM Paused (Lifecycle Event),2ef64a04-3af7-4188-8115-5dd639d33485,4
INFO,nova.scheduler.client.report,[req-9209f616-df3f-4785-b78f-15a64749a8ac],Deleted allocation for instance e2478de5-8b1d-4f5e-aae7-3df056b76fe4,3397,597630e5,Deleted allocation for instance <*>,e2478de5-8b1d-4f5e-aae7-3df056b76fe4,9
INFO,nova.compute.manager,[-],[instance: e2478de5-8b1d-4f5e-aae7-3df056b76fe4] VM Stopped (Lifecycle Event),3398,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),e2478de5-8b1d-4f5e-aae7-3df056b76fe4,2
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] VM Resumed (Lifecycle Event),3399,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),2ef64a04-3af7-4188-8115-5dd639d33485,14
INFO,nova.virt.libvirt.driver,[-],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] Instance spawned successfully.,3400,796fd834,[instance: <*>] Instance spawned successfully.,2ef64a04-3af7-4188-8115-5dd639d33485,15
INFO,nova.compute.claims,[req-25f76d7c-6d8c-41c2-97ae-df9c6941fe5f],[instance: bddb5068-1628-4e56-b347-19ac0bb5d657] Claim successful on node parisaserver,3401,d1d96458,[instance: <*>] Claim successful on node parisaserver,bddb5068-1628-4e56-b347-19ac0bb5d657,12
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] During sync_power_state the instance has a pending task (spawning). Skip.,3402,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,2ef64a04-3af7-4188-8115-5dd639d33485,1
INFO,nova.compute.manager,[req-b329089d-dcbd-4dc2-8631-a8a2a5ef530b],[instance: 2ef64a04-3af7-4188-8115-5dd639d33485] Took 69.07 seconds to build instance.,3403,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,2ef64a04-3af7-4188-8115-5dd639d33485,17
INFO,nova.virt.libvirt.driver,[-],[instance: 69c27069-f39f-40be-9c53-52ce53873859] Instance destroyed successfully.,3404,93995b30,[instance: <*>] Instance destroyed successfully.,69c27069-f39f-40be-9c53-52ce53873859,6
INFO,nova.virt.libvirt.driver,[req-43566f72-20b1-43ae-87f1-ed1fa30c0667],[instance: 69c27069-f39f-40be-9c53-52ce53873859] Deletion of /opt/stack/data/nova/instances/69c27069-f39f-40be-9c53-52ce53873859_del complete,3405,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,69c27069-f39f-40be-9c53-52ce53873859,5
INFO,nova.compute.manager,[req-43566f72-20b1-43ae-87f1-ed1fa30c0667],[instance: 69c27069-f39f-40be-9c53-52ce53873859] Took 3.62 seconds to destroy the instance on the hypervisor.,3406,a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,69c27069-f39f-40be-9c53-52ce53873859,10
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] VM Started (Lifecycle Event),3407,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),ab73c153-7e9a-4386-a795-1b5026e9b275,3
INFO,nova.compute.manager,[-],[instance: 69c27069-f39f-40be-9c53-52ce53873859] Took 9.23 seconds to deallocate network for instance.,3408,652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,69c27069-f39f-40be-9c53-52ce53873859,11
INFO,nova.scheduler.client.report,[req-43566f72-20b1-43ae-87f1-ed1fa30c0667],Deleted allocation for instance 69c27069-f39f-40be-9c53-52ce53873859,3409,597630e5,Deleted allocation for instance <*>,69c27069-f39f-40be-9c53-52ce53873859,9
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] VM Resumed (Lifecycle Event),3410,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),ab73c153-7e9a-4386-a795-1b5026e9b275,14
INFO,nova.virt.libvirt.driver,[-],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] Instance spawned successfully.,3411,796fd834,[instance: <*>] Instance spawned successfully.,ab73c153-7e9a-4386-a795-1b5026e9b275,15
INFO,nova.compute.manager,[-],[instance: 69c27069-f39f-40be-9c53-52ce53873859] VM Stopped (Lifecycle Event),3412,74098f89,[instance: <*>] VM Stopped (Lifecycle Event),69c27069-f39f-40be-9c53-52ce53873859,2
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] During sync_power_state the instance has a pending task (spawning). Skip.,3413,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,ab73c153-7e9a-4386-a795-1b5026e9b275,1
INFO,nova.compute.manager,[req-90c9abce-6c66-49c8-b97e-06f9a7ce731e],[instance: ab73c153-7e9a-4386-a795-1b5026e9b275] Took 71.69 seconds to build instance.,3414,e51c49ab,[instance: <*>] Took <*> seconds to build instance.,ab73c153-7e9a-4386-a795-1b5026e9b275,17
INFO,nova.compute.manager,[-],[instance: 69c27069-f39f-40be-9c53-52ce53873859] During sync_power_state the instance has a pending task (deleting). Skip.,3415,47f4680b,[instance: <*>] During sync_power_state the instance has a pending task <*> Skip.,69c27069-f39f-40be-9c53-52ce53873859,1
INFO,nova.compute.manager,[req-d597583f-5b33-4455-8d5c-bbd9463c8c43],[instance: f1c8cf68-310e-43a4-9a4a-b378a8e07661] Terminating instance,3416,06476222,[instance: <*>] Terminating instance,f1c8cf68-310e-43a4-9a4a-b378a8e07661,8
INFO,nova.virt.libvirt.driver,[req-d597583f-5b33-4455-8d5c-bbd9463c8c43],[instance: f1c8cf68-310e-43a4-9a4a-b378a8e07661] Deletion of /opt/stack/data/nova/instances/f1c8cf68-310e-43a4-9a4a-b378a8e07661_del complete,3417,5368444d,[instance: <*>] Deletion of <*>/<*>_del complete,f1c8cf68-310e-43a4-9a4a-b378a8e07661,5
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: bddb5068-1628-4e56-b347-19ac0bb5d657] VM Started (Lifecycle Event),3418,e62ddd64,[instance: <*>] VM Started (Lifecycle Event),bddb5068-1628-4e56-b347-19ac0bb5d657,3
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: bddb5068-1628-4e56-b347-19ac0bb5d657] VM Paused (Lifecycle Event),3419,3f57c2b3,[instance: <*>] VM Paused (Lifecycle Event),bddb5068-1628-4e56-b347-19ac0bb5d657,4
INFO,nova.compute.manager,[req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53],[instance: bddb5068-1628-4e56-b347-19ac0bb5d657] VM Resumed (Lifecycle Event),3420,16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),bddb5068-1628-4e56-b347-19ac0bb5d657,14
INFO,nova.virt.libvirt.driver,[-],[instance: bddb5068-1628-4e56-b347-19ac0bb5d657] Instance spawned successfully.,3421,796fd834,[instance: <*>] Instance spawned successfully.,bddb5068-1628-4e56-b347-19ac0bb5d657,15
