ComputeInstance,EventSequence
21e920fe-3ec9-4dcf-bdbc-7de145253275,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
21f2ef5a-064a-4ce0-bc31-03cb374be834,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
21f623ad-17ae-4cd4-af1a-c08f802ae521,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 29, 13, 4, 25, 8, 6, 4, 9, 22, 27, 26, 7, 12, 8, 6, 4, 9, 7]"
222ade28-5625-4a62-9175-5df4fcb95cb2,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
22549d90-0d9d-47ab-b55b-adbd59c3fc38,[20]
22815693-79ac-4f40-92f6-b2e1009592a4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
22a343e7-535d-4601-8d2b-b9478d10f851,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
22ac7684-757e-4f83-96aa-0c59a786104c,[20]
22bf5b88-ec64-4b4f-b9c7-f9d1731d0f50,[20]
22d25150-20cb-463d-89f3-03cc0418a7b0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
22d2f382-e2a5-41fb-aa33-a2dce529da20,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
231100d1-482a-4ea0-ab0a-24396d160b7d,[20]
239e1d7f-f0c0-40ef-ba07-a1df9f0cd7bc,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
23e257ae-5eec-4ab5-aa3c-2be65f7cae02,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
23f47599-1b16-432a-af9b-c13538eafe36,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
241062d7-5a65-4b30-90a1-79385a3d50f0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
24130709-2f1f-4004-bf0e-c68ae774b363,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
243ce8a6-9307-457d-a88a-8e050ea4fa9e,[20]
2445cac0-a627-4d2b-bf7b-227ed79a8672,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 5, 7, 12]"
244db2cc-c435-494f-bd4d-6140c8405f80,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
24528839-511e-4067-8ab6-0cde340c9efc,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
245be5f1-fe3b-4428-bd75-26cd64bc39c0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
245d8db1-9e33-49f3-bab2-e32a0a9d00f0,"[240, 143, 143, 143]"
24600714-beb7-4ad8-90f2-1364043a133e,[20]
24679415-fcbc-4ee0-9e91-108392aeb41f,[20]
246f7a15-d7ae-45b1-b429-26da2afe7f5d,[20]
24776e5d-8edd-4bb1-9a92-497b0af00b5f,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
248f90c2-44c5-465e-bfd4-61925d41f6b4,[20]
24aabe75-7fcd-4b72-8476-0ab0ea63e339,[20]
24e45ac1-690a-4622-92ba-f67e6bd3f29a,[20]
25072a2f-ab60-4da8-b36f-0db7f7685de3,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 28, 1, 1, 1, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
2507bb97-441c-46f1-9149-5a3b28dd7794,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
250e5769-a34a-4c2d-b106-54ccab5a4769,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
251a3e50-a3ac-4986-a1d7-aff138a314df,[20]
25a3e0c1-861f-438c-89a5-4be7715d1331,[20]
25f46a65-83a0-4772-bdbe-b4b66372e798,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
262258ad-9942-47bb-86c2-a06f46a66c30,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2624973e-c2eb-44dd-b80c-ba862d08c945,[20]
26597751-9746-450c-8122-bc03e80fe8cf,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
265d743f-8775-4a92-a892-9cbc854e0c54,"[247, 112, 112, 112]"
267ed6f8-d9c9-4f7d-bb88-152d17cce661,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
269c2e5c-24aa-4d93-a9c1-c309902ef963,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
26d33d52-fb9f-4e4a-b943-c2ece3dd4687,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
26fa461c-54bc-4aaf-a0c1-9dcdbc13d7a9,"[10, 11, 28, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 34, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
26fadf2c-ddfd-4638-b0e1-fc7f4097d2a5,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
270906fa-9121-4d5a-a0c6-02e4222d9284,[20]
2737af21-15b7-4349-8cfb-b313777b95c3,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
275e9d9d-f6d8-40e2-8a25-84e2b718e62a,[20]
276954b3-1aab-4a31-929e-585d001a7e31,[20]
277e072e-07e0-4e86-953f-e2ac9095f62e,"[10, 11, 35, 13, 4, 8, 6, 4, 9, 7, 12]"
27a53d09-2194-42ac-a9d6-ade997a4bd08,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
27f16390-904d-40e2-937e-179aa4d91c57,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
27fdf96f-82d3-4ec7-a84e-401d147b8c94,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
27fea4a1-bc9e-421c-aaeb-123a0c4ba60a,"[8, 6, 13, 4, 9, 168, 7, 12, 5, 5]"
28089b9a-9010-4c56-bd20-9487b4ec1f8f,"[10, 11, 2, 3, 16, 17, 14, 15, 1, 8, 6, 13, 4, 9, 7, 5, 12]"
283ab758-62e4-4263-a12c-5f8cb8df727d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
285db649-e0a5-4600-8c9f-7db9a7a43440,"[10, 11, 28, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7]"
28916392-066f-4017-a0ba-ab894b840475,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
28a5baa8-7890-4027-9ec4-04907ebccf16,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
28ca644f-fa24-4199-9ecb-8ff2c27122ab,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
28cab2f1-18e8-44e0-a1e4-77637a85bd13,[20]
28e28a08-8b63-490d-98d4-2989d3ad9033,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 5, 7, 12]"
2984c715-9553-4976-9b6e-c616cbaf2805,"[10, 11, 2, 2, 16, 17, 1, 3, 1, 3, 15, 14, 14, 23, 5, 5, 32, 32, 31, 31, 38, 6, 38, 6, 8, 6, 13, 4, 9, 34, 7, 12]"
29ab7660-4124-495c-ba22-890fa91b6fe1,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
29af65eb-5e38-4158-9a81-8174e8220384,"[10, 11, 28, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7, 1]"
29efb915-0793-40fd-8e1a-eedfe665a7a9,[20]
2a0bd1eb-31ef-4574-b3ac-b72512b57ccd,"[10, 11, 2, 2, 3, 3, 5, 5, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12]"
2a2b8b72-4c4e-4da7-8039-95356046373e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2a44dfdc-5ded-4a8f-b009-fc896efa70bf,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
2a6b098b-ce15-414e-b74c-5111869f076a,[20]
2a7d9b4c-5d8b-4bd7-97d5-5def0ba20343,"[10, 11, 2, 16, 17, 1, 3, 15, 1, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
2a89fdd9-afda-4f4e-a653-3a7322fd43a6,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2a9c7181-028e-4ac1-bc39-4f6691999b63,[20]
2aec1a23-4725-48c5-8c8d-f112243b6688,[20]
2b3c87b5-9095-4320-b90d-0c55bc1ffc1f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15]"
2b50d5c2-8294-43fd-a98d-67c22a5b6b77,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2b85d914-5fde-4311-acd8-4afcbcb417f7,[20]
2b99ef9e-657b-4f88-9df5-8638baa2ee74,[20]
2bac38d0-8233-4bd3-95e3-71fc2155d7a9,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
2bcfff48-f888-4aa3-9a0e-a7c986cd2e44,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2c0d9b76-8d4a-4754-8e7f-32721ff6d63e,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2c1b303c-7793-4504-90cb-bc393869fed9,"[10, 11, 2, 2, 2, 2, 16, 17, 1, 3, 1, 3, 1, 3, 3, 14, 14, 15, 14, 14, 23, 5, 5, 5, 5, 32, 32, 32, 32, 31, 31, 31, 31, 39, 39, 38, 6, 38, 6, 8, 6, 13, 4, 9, 7, 34, 12]"
2c8400e6-c515-4fee-9044-78857c954e8e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2cb9802d-741e-41da-a954-d4dec538dc6f,[20]
2cda7429-4369-49df-9c8e-e1eedc367fd9,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
2ce9207c-bb9c-4307-b43d-0f7e5913ec83,[20]
2cf2ec47-16f8-4afa-8556-2f0c386b728e,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2cfb1c1b-91cf-4bbf-b574-0667f82461c3,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
2d25ad1c-8576-4953-8c7a-bdfaf0ef1675,[144]
2d323a85-03b3-4edf-b1aa-9f9af75d6ce4,[20]
2d823cb7-5fe2-4b02-aa07-4afb6b9520df,[20]
2d914033-e958-44d4-ad94-a008d626d96c,[20]
2de29bd6-5ae6-4ff9-a0b9-80621fcc83db,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
2e0f047e-8d2f-4166-a950-ecf24c8743a7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2e175973-d3be-4b31-8ab9-241aa8d10525,[20]
2e5a9afb-1463-4c52-bc14-82b1b95b4aae,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
2e5c6a02-c9b7-4951-a8f1-887390ced7c8,"[192, 128, 128, 128]"
2ec1b0c5-bc99-42b2-86ea-b006b6977510,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
2eef2efe-0cf9-499c-87de-edf080fc2003,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2ef64a04-3af7-4188-8115-5dd639d33485,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2f093863-6416-4d09-ac00-7ea45d932d36,"[10, 11, 2, 3, 16, 17, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2f1d79e1-717e-4eb2-a3c7-33eeead6d825,[20]
2f30253c-4fa6-46c1-a6f6-154ea91d0c43,[20]
2f72aca3-f803-43d0-bd91-39183e3a46e2,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 28, 23, 5, 5, 5, 5, 1, 1, 1, 1, 1, 29, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 8, 6, 4, 9, 7]"
2f90e5a5-d289-48d0-932d-58b3c9ea5f8e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5, 1]"
2fd783f3-1676-47ae-b4d1-9d2a7519d288,[20]
2fec8750-f8de-48f2-992a-61dce4a73bef,[20]
2ff187f6-50b4-4290-9995-e17b9558f7a2,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2ffc898c-fddb-412c-a57c-324afb42f994,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3017e26c-467e-491b-9591-453d881c14ef,[20]
3042d726-682f-4dd9-bf4c-5374ac70af0b,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
30557849-2dd3-421f-8e74-6b6a3645d2cf,[20]
309a203c-f1db-4bbe-9850-9aac4f28d4c6,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 1, 5]"
30a23bca-93ef-481a-b377-0d6a9093ed3a,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
30d11439-6705-41bd-9d14-7de0cc688278,[20]
30ea39d0-5623-495b-9290-5055d2834b4b,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
30fccdc4-a449-47f4-b769-0aa8e7a52079,"[10, 11, 2, 3, 1, 13, 4, 25, 8, 6, 4, 9, 27, 26, 7, 12, 5]"
31023409-72f7-4cf8-928b-7f7828d9d5d1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3111c3f6-64d8-42b6-bf54-3c9a5b0cf951,[20]
311704f0-b22f-45c7-acbe-5819dc9c9a1e,"[10, 11, 2, 16, 17, 1, 3, 14, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3118a1d1-839c-4974-9eac-312bb20814d2,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
31190fc7-4c3a-411c-bfc7-51b97bed4da3,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
313a404c-ac28-4f40-8ce7-ad55105f4f68,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
314d2beb-d217-4533-be08-d49662eb21c1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
316efd26-49e9-4da1-9489-d3ebd3bfc5cf,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
318c553c-4222-4588-9fd3-7b47d0084f6f,[20]
318f4736-642f-437f-900d-3b97682ded4d,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
31c158fb-972b-4bb9-aa43-2c5361607e89,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 22, 5, 7, 12]"
31ddaab0-b20b-4d25-9b38-c1c8c83a3869,"[10, 11, 2, 3, 16, 17, 1, 14, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
323e4c0b-0b57-40e2-844b-a7a3a321f889,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3272f797-ea47-43af-b267-e99b5e5eefb1,"[299, 81, 81, 81]"
327dc05a-1486-480f-bcfa-2d870b7eb1e6,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
32801cee-2d2d-4773-9faf-d29f16b7bc12,[20]
329259b6-9641-4b44-9a71-fc8e9ac744b8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3295fc3a-e245-4de2-af5a-b9c7c7ea84f0,"[10, 11, 2, 3, 16, 17, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
32abf6f2-fae4-41ee-85eb-927c1386ebb4,"[10, 11, 2, 16, 17, 15, 3, 1, 14, 8, 5, 6, 13, 4, 1, 9, 7, 12]"
32adb512-9f57-465e-bafa-936ec3726bed,"[316, 60, 60, 60]"
32f4b92e-8168-4e03-a0b4-aecb62232689,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
33070c75-c60d-4f7a-bdc8-b108543bfd0e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
331d0772-ac2f-46c7-bb77-90f00e531636,[20]
33404571-0589-4cd3-8244-ffac3b973b26,[20]
3343001f-bcda-461a-9908-f0beb214e02f,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
334304d2-2edb-4b69-86c9-d88291017019,[20]
335b1e14-3a16-4380-9951-b3a34eeedb29,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
33cb5f95-bfc4-4a72-bd72-9a0bc2c2ab38,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
33d1d98d-6bd6-483f-95fa-a62365788b3b,"[10, 11, 28, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7, 1]"
33f115cf-3716-46f9-95f6-97971e889ea5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
33f26004-dbee-49df-abf7-2c20ac7aefa5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 22, 7, 5, 12]"
3408b65b-0e57-40fa-9601-e1ccfbd55078,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
34140113-b6c8-441c-8c7b-5cbf0634e638,"[10, 11, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 28, 1, 23, 5, 5, 5, 5, 1, 1, 1, 1, 8, 6, 13, 4, 9, 34, 7, 12, 29, 4, 33, 8, 6, 4, 9, 7, 1]"
34551129-a0dc-4ada-8379-d4e423f244bb,[20]
34690104-d5a5-450b-a066-12a0933bed58,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3499f8db-1dc7-418f-a70b-3314ae4318b1,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 5, 12]"
349e24ae-3433-429d-8ac1-da6499e588ef,[20]
34d760d3-46df-4adf-824a-6ae3367ff1ca,[20]
34f7da1a-1b9e-4aa4-9e0b-a80cbca4313d,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
352f0706-4b9b-4e47-b1ba-ccb78e996715,[20]
3533a7f2-8de4-49fc-ae6c-8eea69140150,[20]
359cf046-3a54-4945-8daf-13cfbee503ee,[20]
35b14784-8157-4ec7-8b8e-73acb8f907f8,[20]
35ca360f-2270-43ad-8a21-823c5d074473,"[270, 95, 95, 95]"
365e40b2-36a7-4182-aa89-61013bd9d117,[20]
36992878-67e6-4939-9c98-bf5fa36be875,[20]
36a15987-023c-4f00-beb6-0090a70b6be3,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
36a846d7-196e-4659-880d-cc54bf0e852d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
36b1cbe3-629a-4b82-9df1-d899610a8abe,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
36c1ab68-8716-4479-a84c-9fc72574e6d8,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
36e8138c-95a0-42d5-bc5f-5ebce4400db3,"[219, 165, 165]"
36fbd29d-3878-4794-8658-edd814980814,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
3724a4b2-71ba-4eea-a43c-29f554676c00,[20]
372eea94-9868-4dda-bd30-75396e95984e,[20]
37ec33b9-eb3d-4f70-a7ba-5aaee34150d5,[20]
37f5445b-3da1-4975-9d4f-cd5ca6641570,"[10, 11, 2, 3, 1, 16, 17, 14, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3830ec49-72c3-41b8-b01a-ab4037c2ac2d,"[285, 80, 80, 80]"
38776b7d-3de8-4937-bd04-3e972e671ef0,[20]
388857d8-5dec-43a8-9a34-ed1205f54feb,[20]
38c89c34-94d6-415d-a684-5245032294a8,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
38e9e3d3-5e46-4b66-86c9-0da260e6dac8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
38ede047-eab9-4ed0-979b-d9f2f167e627,[20]
391db3be-f3c1-4662-9b84-0dc4e0453a97,[20]
399c9cbe-2320-4d0f-bcfd-bfb7c3fb53fa,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
39c78d2c-0583-42d0-8056-a4816f0038c4,[20]
39d4bf0d-ca2f-4ad7-a02c-d6700bcc3b0b,[20]
39e87bed-98db-417d-bf22-053ab563e1a6,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
39eab3bf-89df-49ae-9f5d-1dee594df851,[20]
39f95a43-c3d3-4315-8b87-144be134fb7c,"[10, 11, 2, 3, 1, 16, 17, 14, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
39fd1aec-643c-432b-ad98-01257887b675,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 22, 5, 7, 12]"
39ff6bcf-7fc2-4ef2-a965-4fda2f1868a7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3a083d69-691b-43e6-9bbb-07d8a635722f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3a1ac31e-bbf1-489e-b5bd-e61535a3ec12,[20]
3a550bfb-2808-425c-9e29-175bacf7004f,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3a88c928-9b70-4050-af50-b7ea373f6bf4,[20]
3a9b0f64-2261-4c9e-85ed-a465ab727de1,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3aa33a24-e8ff-4d23-bb3b-500251e2d25a,[20]
3ab1190b-1503-4deb-a03c-53b63f859594,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3ae436e6-db9c-4461-90b9-dbd21500e996,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
3b0b9cb7-536d-42ba-8695-868c5b06e92d,"[10, 11, 2, 3, 1, 14, 16, 17, 15]"
3b0eeb90-40aa-4ce5-8c4d-357b5b367553,"[10, 11, 2, 16, 17, 1, 3, 14, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b166f58-38dc-45d2-9465-f3d2026fad92,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b324204-7bde-4c13-b751-5a43d40a636c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b60f89a-d1e9-46d5-a3ee-e81cbaf46a11,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b74e187-b00f-41f7-b911-d8bd384266bf,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b7be465-a2f3-439a-bc87-db0d8877af61,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3b8abf8a-c7de-4bef-9dc0-6f4bde8569af,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3ba915a0-33bc-495c-8c47-e253da101eae,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3bca3a1d-f183-4617-be0e-f0fdaa7c4985,"[10, 11, 48, 13, 4, 8, 6, 4, 9, 7, 12]"
